title,link
Johnson & Johnson (JNJ) to Acquire Ambrx (AMAM) in $2B Deal,https://www.streetinsider.com/Corporate+News/Johnson+%26+Johnson+%28JNJ%29+to+Acquire+Ambrx+%28AMAM%29+in+%242B+Deal/22604761.html
MAI Capital Management Keeps Up Acquisition Pace,https://www.familywealthreport.com/article.php?id=200103
Porter Capital Group Strengthens Market Position with Strategic Merger,https://www.prnewswire.com/news-releases/porter-capital-group-strengthens-market-position-with-strategic-merger-302030063.html
Cal-Maine Foods Announces Facility Acquisition,https://www.foodengineeringmag.com/articles/101772-cal-maine-foods-announces-facility-acquisition
Heritage-Crystal Clean Completes First Acquisition Following J.F. Lehman Purchase,https://www.waste360.com/mergers-acquisitions/heritage-crystal-clean-completes-first-acquisition-following-j-f-lehman-purchase
Latest law firm merger brings Phoenix-founded Fennemore to Seattle,https://www.reuters.com/legal/legalindustry/latest-law-firm-merger-brings-phoenix-founded-fennemore-seattle-2024-01-09/
Mayer Brown expands virtual training offerings with Mergers & Acquisitions program launch,https://www.mayerbrown.com/en/news/2024/01/mayer-brown-expands-virtual-training-offerings-with-mergers-and-acquisitions-program-launch
Filtration Mergers & Acquisitions Review 2023,https://www.filtsep.com/content/blog/filtration-mergers-acquisitions-review-2023/
White & Case advises Tier on merger with Dott,https://www.whitecase.com/news/press-release/white-case-advises-tier-merger-dott
"27 recent pet food industry mergers, acquisitions",https://www.petfoodprocessing.net/articles/17780-27-recent-pet-food-industry-mergers-acquisitions
US law firms bulk up with more mergers in the new year,https://www.reuters.com/legal/legalindustry/us-law-firms-bulk-up-with-more-mergers-new-year-2024-01-10/
Supercharged Sports Deals Set Record While M&A Market Languishes,https://www.bloomberg.com/news/newsletters/2024-01-11/supercharged-sports-deals-set-record-while-m-a-market-languishes
A look at 2023's major water acquisitions,https://smartwatermagazine.com/news/smart-water-magazine/a-look-2023s-major-water-acquisitions
"Biotech Acquisitions Heat Up, Giving Venture Capitalists Hope for 2024",https://www.wsj.com/articles/biotech-acquisitions-heat-up-giving-venture-capitalists-hope-for-2024-a102c52a
Top Natural Gas Producers Announce Multibillion-Dollar Merger,https://www.nytimes.com/2024/01/11/business/chesapeake-southwestern-energy-merger.html
A flurry of health system M&A deals to start 2024,https://www.beckershospitalreview.com/hospital-transactions-and-valuation/a-flurry-of-health-system-m-a-deals-to-start-2024.html
"RIA Mergers, Acquisition Dealflow Slips; Drivers Remain Powerful",https://www.familywealthreport.com/article.php?id=200169
All-stock merger deals predominant as REIT privatizations were costly in 2023,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/all-stock-merger-deals-predominant-as-reit-privatizations-were-costly-in-2023-79942847
"Washington state sues to stop $25 billion merger of Kroger and Albertsons grocery chains, claiming it will lead to higher prices",https://fortune.com/2024/01/16/washington-state-sues-stop-25-billion-merger-kroger-albertsons-grocery-chains-higher-prices/
Due Diligence on Fair Lending Helps Improve M&A Transactions,https://news.bloomberglaw.com/us-law-week/due-diligence-on-fair-lending-helps-improve-m-a-transactions
Kroger-Albertsons merger deal faces lawsuit from Washington state,https://www.reuters.com/legal/government/kroger-albertsons-merger-deal-faces-lawsuit-washington-state-2024-01-16/
Adam Baals Previews the Mergers and Acquisitions Market in 2024,https://ocnjdaily.com/adam-baals-previews-mergers-acquisitions-market-2024/
A Quick Look at Early 2024 M&A Action,https://www.fermag.com/articles/a-quick-look-at-early-2024-ma-action/
City brokers Panmure Gordon and Liberum to merge,https://www.ft.com/content/b376e617-27e1-43e8-880f-f4d1ef44e0f5
Global activist investors pressed companies to sell or spin in 2023 as M&A dropped off,https://www.reuters.com/markets/us/global-activist-investors-pressed-companies-sell-or-spin-2023-ma-dropped-off-2024-01-10/
Payments M&A in 2023 amounts to a whimper,https://www.paymentsdive.com/news/payments-mergers-acquisitions-2023-visa-fis-worldpay-fiserv-wex-shift4-marqeta/704400/
Oil and Gas Merger Mania To Continue in 2024,https://oilprice.com/Energy/Energy-General/Oil-and-Gas-Merger-Mania-To-Continue-in-2024.html
SS&C Intralinks Sees M&A Deal Flow Holding Steady in Q1 2024,https://www.prnewswire.com/news-releases/ssc-intralinks-sees-ma-deal-flow-holding-steady-in-q1-2024-302030930.html
The 5 Biggest CCaaS Acquisitions of 2023,https://www.cxtoday.com/contact-centre/the-5-biggest-ccaas-acquisitions-of-2023/
Hightower Makes First 2024 Acquisition,https://www.familywealthreport.com/article.php/Hightower-Makes-First-2024-Acquisition
The largest retail grocery merger in U.S. history is in regulators' crosshairs with Washington state lawsuit: 'Shoppers will have fewer choices and less competition',https://fortune.com/2024/01/16/kroger-albertsons-merger-washington-lawsuit-antitrust/
RBI Announces $1B Acquisition,https://www.fermag.com/articles/rbi-announces-1-billion-acquisition/
Dealmakers Are Liking the M&A Vibes Right Now,https://www.bloomberg.com/news/articles/2024-01-11/following-chevron-exxon-takeovers-dealmakers-predict-huge-m-a-action-in-2024
M&A Activity Remains Cool Despite Megadeals Trends in Oil & Gas Series: Part 2 of 5,https://www.akingump.com/en/insights/blogs/speaking-energy/manda-activity-remains-cool-despite-megadeals-trends-in-oil-and-gas-series-part-2-of-5
Delinea Adds Identity Threat Expertise with Authomize Acquisition,https://www.msspalert.com/news/delinea-adds-identity-threat-expertise-with-authomize-acquisition
Ferguson Starts 2024 with Three Acquisitions,https://www.mdm.com/news/top-distributor-sectors/plumbing-products-pvf-distribution/ferguson-starts-2024-with-three-acquisitions/
Why the 7-Eleven-Sunoco deal bucks a recent M&A trend,https://www.cstoredive.com/news/why-7-eleven-sunoco-deal-bucks-trend-mergers-acquisitions/704407/
AI Risks in M&A Transactions,https://www.corporatecomplianceinsights.com/ai-risk-merger-transactions/
Hedge Funds Trading on M&A Catch a Break as Deals Pick Up,https://www.bloomberg.com/news/articles/2024-01-11/hedge-funds-trading-on-m-a-catch-a-break-as-deals-signal-revival
Global M&A poised for growth as storm clouds recede,https://www.wtwco.com/en-il/news/2024/01/global-m-and-a-poised-for-growth-as-storm-clouds-recede
M%26A+Report%3A+Louisiana+merger+and+acquisition+activity+dropped+in+2023,https://neworleanscitybusiness.com/blog/2024/01/10/ma-report-louisiana-merger-and-acquisition-activity-dropped-in-2023/
"Saint Joseph's University and Pennsylvania College of Health Sciences Complete Landmark Merger, Bolstering Healthcare Education Offerings",https://www.prnewswire.com/news-releases/saint-josephs-university-and-pennsylvania-college-of-health-sciences-complete-landmark-merger-bolstering-healthcare-education-offerings-302033180.html
These trends will influence HR tech M&A in 2024,https://hrexecutive.com/these-trends-will-influence-hr-tech-ma-in-2024/
'Innovative' NJ hospital merger marries for-profit with nonprofits to preserve safety-net care,https://www.fiercehealthcare.com/providers/innovative-nj-hospital-merger-marries-profit-nonprofits-preserve-safety-net-care
Border States to Acquire Winston Engineering,https://www.mdm.com/news/operations/mergers-acquisitions/border-states-to-acquire-winston-engineering/
"Poll: Partners Like HPE's Juniper Acquisition, but Cisco to Stay Dominant",https://www.channelfutures.com/mergers-acquisitions/poll-partners-like-hpe-juniper-acquisition
Deal Dive: Tier and Dott’s merger is not a sign of what’s to come in M&A this year,https://techcrunch.com/2024/01/13/tier-dott-merger-acquisitions-2024/
JPM 2024: 5 CEOs considering acquisitions—and 1 who's not,https://www.modernhealthcare.com/news/jpm-2024-5-ceos-considering-acquisitions-and-1-whos-not
Synopsys to buy engineering software firm Ansys in $35 billion deal,https://www.reuters.com/markets/deals/synopsys-finalizes-35-bln-deal-buy-engineering-software-vendor-ansys-source-2024-01-16/
Hillman Acquires Koch Industries,https://www.inddist.com/mergers-acquisitions/news/22884155/hillman-acquires-koch-industries
Deals Of The Day: The Latest In Wealth Management M&A – Laird Norton Wetherby,https://www.familywealthreport.com/article.php/Deals-Of-The-Day%3A-The-Latest-In-Wealth-Management-M%26A-%E2%80%93-Laird-Norton-Wetherby?id=200147
Kilpatrick Townsend adds to M&A practice with Chicago law firm merger,https://www.abajournal.com/news/article/kilpatrick-townsend-adds-to-its-ma-practice-with-chicago-law-firm
"RIA M&A activity sails strong into 2024, Echelon says",https://www.investmentnews.com/mergers-acquisitions/news/ria-ma-activity-sails-strong-into-2024-echelon-says-248100
Banks hope for M&A revival despite the geopolitics,https://www.ft.com/content/19a28759-e179-48bf-bac1-cd408ebb064d
WilmerHale Advises TechTarget in Strategic Combination with Informa Tech’s Digital Businesses,https://www.wilmerhale.com/insights/news/20240111-wilmerhale-advises-techtarget-in-strategic-combination-with-informa-techs-digital-businesses
"Insurance brokerage M&A activity dropped nearly 17%, but was still above average in 2023",https://www.propertycasualty360.com/2024/01/10/insurance-brokerage-ma-activity-dropped-nearly-17-in-2023-but-was-still-above-average/
New Orleans Law Firm to Merge with Memphis-Based Firm,https://bizneworleans.com/new-orleans-law-firm-to-merge-with-memphis-based-firm/
"With Scale Top of Mind, More Law Firms Are Willing to Put Merger Option on Table",https://www.law.com/americanlawyer/2024/01/12/with-scale-top-of-mind-more-law-firms-are-willing-to-put-merger-option-on-table/
"Medline Industries, LP completes acquisition of United Medco",https://newsroom.medline.com/releases/medline-industries-lp-completes-acquisition-of-united-medco/
"Deal Watch: Kirkland, Akin Drive Energy Deals as Big Law Leans Into Sector for M&A",https://www.law.com/americanlawyer/2024/01/16/deal-watch-kirkland-akin-drive-energy-deals-as-big-law-leans-into-sector-for-ma/
TPG to drop $228M in one of first big deals of 2024,https://www.bizjournals.com/dallas/news/2024/01/16/tpg-sayari-acquisition-private-equity.html
Chesapeake and Southwestern Energy’s $7.4 Billion Merger Creates U.S. Gas Giant,https://www.barrons.com/articles/chesapeake-southwestern-energy-merger-5b805bbe
Pa. Hospital Consolidation Continues With Penn Medicine-Doylestown Deal,https://www.hcinnovationgroup.com/finance-revenue-cycle/mergers-acquisitions/news/53082437/pa-hospital-consolidation-continues-with-penn-medicine-doylestown-deal
JetBlue’s $3.8 billion buyout of Spirit Airlines is blocked by judge citing threat to competition,https://apnews.com/article/jetblue-spirit-antitrust-acquisition-45568e98f87b549ba2c66ac89821812d
Titan Machinery Acquires South Dakota Case and New Holland Dealership Scott Supply Co.,https://www.rermag.com/mergers-acquisitions/article/21280645/titan-machinery-acquires-south-dakota-case-and-new-holland-dealership-scott-supply-co
Blockbuster Natural-Gas Merger Is Almost Too Perfect,https://www.wsj.com/business/energy-oil/blockbuster-natural-gas-merger-is-almost-too-perfect-699b733a
Wieland adds casting and machining capabilities in North America with acquisitions,https://www.recyclingtoday.com/news/wieland-acquires-concat-metal-proudcts-co-and-randall-bearings/
Laird Norton and Wetherby rebrand in wake of merger,https://citywire.com/ria/news/laird-norton-and-wetherby-rebrand-in-wake-of-merger/a2433761
Innovaccer acquires customer engagement platform Cured to enhance patient experience,https://www.fiercehealthcare.com/health-tech/innovaccer-acquires-customer-engagement-platform-cured-enhance-patient-experience
"Connectbase, MasterStream ERP Come Together in 2024",https://www.channelfutures.com/mergers-acquisitions/connectbase-masterstream-erp-come-together-in-2024
Biotech Sector Rebounds with Flurry of Pharma Mergers,https://www.valuethemarkets.com/analysis/biopharmaceutical-mergers-acquisitions-surge-revitalizes-industry
Cisco-Eagle Acquires Trinity Controls,https://www.inddist.com/mergers-acquisitions/news/22884169/ciscoeagle-acquires-trinity-controls
JetBlue facing $470 million payment to Spirit Airlines after judge sides with government and blocks $3.8 billion merger,https://fortune.com/2024/01/16/jetblue-airways-spirit-airlines-acquisition-blocked-antitrust/
EMG and Gravity Media agree merger,https://www.svgeurope.org/blog/headlines/emg-and-gravity-media-agree-merger/
"Kilpatrick Merges With Chicago Law Firm, Significantly Expanding Corporate Practice",https://www.law.com/americanlawyer/2024/01/10/kilpatrick-merges-with-chicago-law-firm-significantly-expanding-corporate-practice/
The 2023 Merger Guidelines Strengthen Enforcement by Finding Common Ground,https://www.promarket.org/2024/01/09/the-2023-merger-guidelines-strengthen-enforcement-by-finding-common-ground/
IBS Software Acquires Hotel Tech Company for $90 Million,https://skift.com/2024/01/16/ibs-software-acquires-hotel-tech-company-for-90-million/
Palmer Johnson Acquires Continental Engines,https://www.inddist.com/mergers-acquisitions/news/22883946/palmer-johnson-acquires-continental-engines
Deal Activity to Rebound With More Data and Predictable Markets,https://news.bloomberglaw.com/us-law-week/deal-activity-to-rebound-with-more-data-and-predictable-markets
7-Eleven to Acquire 204 Stripes Stores,https://cspdailynews.com/mergers-acquisitions/7-eleven-acquire-204-stripes-stores
Big Blue Swim School Merges With Largest Franchisee,https://www.franchisetimes.com/franchise_mergers_and_acquisitions/big-blue-swim-school-merges-with-largest-franchisee/article_dda520ca-aef7-11ee-8f51-93df54e1f17e.html
"ALERT: The M&A Class Action Firm Continues Investigating the Merger – AMAM, CSTR, RYZB",https://markets.businessinsider.com/news/stocks/alert-the-m-a-class-action-firm-continues-investigating-the-merger-%E2%80%93-amam-cstr-ryzb-1032972017
